dwpf,relh,drct,alti,vsby,feel,temp_c
50.0,32.46,290.0,29.97,6.21,80.99,28.000000000000004
57.2,35.53,250.0,30.0,6.21,86.58,31.0
55.4,35.25,230.0,29.94,6.21,84.54,30.0
53.6,33.01,230.0,30.0,6.21,84.18,30.0
55.4,28.1,130.0,29.88,6.21,91.35,34.0
57.2,35.53,220.0,29.77,6.21,86.58,31.0
46.4,40.57,220.0,29.71,6.21,70.37,21.999999999999996
64.4,88.26,190.0,29.65,2.49,68.0,20.0
57.2,56.88,200.0,29.85,6.21,73.4,23.000000000000004
50.0,38.74,240.0,30.03,6.21,77.0,25.0
46.4,31.9,230.0,30.15,6.21,78.8,26.0
59.0,40.14,300.0,30.18,6.21,85.47,30.0
55.4,31.45,200.0,30.15,6.21,87.78,32.0
51.8,34.69,340.0,30.21,6.21,81.2,28.000000000000004
51.8,32.73,120.0,30.15,6.21,82.48,29.0
48.2,25.52,120.0,29.91,6.21,84.87,31.0
55.4,35.25,250.0,29.74,6.21,84.54,30.0
42.8,31.34,210.0,29.88,6.21,73.89,24.0
55.4,72.56,200.0,29.91,6.21,64.4,18.000000000000004
48.2,49.1,270.0,30.03,6.21,68.0,20.0
42.8,37.61,200.0,30.21,6.21,69.8,21.0
53.6,53.03,190.0,29.83,6.21,71.6,21.999999999999996
53.6,44.25,290.0,29.74,6.21,77.0,25.0
53.6,44.25,280.0,30.0,6.21,77.0,25.0
59.0,57.12,230.0,30.03,6.21,75.2,24.0
48.2,46.16,260.0,29.94,6.21,69.8,21.0
46.4,40.57,250.0,30.12,6.21,70.37,21.999999999999996
57.2,60.44,240.0,30.15,6.21,71.6,21.999999999999996
60.8,50.95,260.0,30.03,6.21,81.46,26.999999999999996
62.6,61.13,230.0,30.12,6.21,77.0,25.0
55.4,41.97,240.0,30.09,6.21,80.53,26.999999999999996
60.8,64.69,230.0,30.03,6.21,73.4,23.000000000000004
51.8,52.77,230.0,29.91,6.21,69.8,21.0
41.0,37.32,240.0,29.94,6.21,68.0,20.0
39.2,37.03,330.0,29.97,6.21,66.2,19.0
62.6,93.88,210.0,29.62,6.21,64.4,18.000000000000004
51.8,59.74,270.0,29.91,6.21,66.2,19.0
51.8,56.13,280.0,30.03,6.21,68.0,20.0
51.8,56.13,300.0,30.0,6.21,68.0,20.0
42.8,40.0,300.0,30.21,6.21,68.0,20.0
50.0,46.43,30.0,30.21,6.21,71.6,21.999999999999996
50.0,41.14,190.0,30.27,6.21,75.2,24.0
42.8,31.34,190.0,30.21,6.21,73.89,24.0
46.4,35.94,310.0,30.12,6.21,74.11,24.0
53.6,56.38,360.0,30.12,6.21,69.8,21.0
51.8,49.64,360.0,30.12,6.21,71.6,21.999999999999996
46.4,40.57,290.0,30.0,6.21,70.37,21.999999999999996
39.2,34.8,260.0,30.0,6.21,68.0,20.0
50.0,52.51,220.0,30.06,6.21,68.0,20.0
53.6,46.98,220.0,30.03,6.21,75.2,24.0
46.4,40.57,240.0,30.15,6.21,70.37,21.999999999999996
62.6,64.91,230.0,30.09,6.21,75.2,24.0
59.0,93.79,290.0,30.09,1.49,60.8,16.0
37.4,32.43,260.0,30.21,6.21,68.0,20.0
48.2,55.63,250.0,30.12,6.21,64.4,18.000000000000004
48.2,46.16,240.0,30.24,6.21,69.8,21.0
48.2,38.46,230.0,30.03,6.21,75.2,24.0
53.6,44.25,210.0,29.94,6.21,77.0,25.0
53.6,49.9,240.0,29.83,6.21,73.4,23.000000000000004
57.2,56.88,220.0,29.85,6.21,73.4,23.000000000000004
57.2,64.26,210.0,29.83,6.21,69.8,21.0
60.8,88.09,210.0,29.44,4.35,64.4,18.000000000000004
48.2,76.66,240.0,30.12,6.21,55.4,13.0
39.2,50.91,310.0,30.15,6.21,57.2,14.000000000000002
35.6,38.85,10.0,30.65,6.21,60.8,16.0
42.8,48.28,190.0,30.65,6.21,62.6,17.0
39.2,30.77,260.0,30.47,6.21,69.91,21.999999999999996
41.0,33.0,250.0,30.24,6.21,70.01,21.999999999999996
39.2,42.0,40.0,30.45,6.21,62.6,17.0
42.8,48.28,260.0,30.33,6.21,62.6,17.0
44.6,58.77,300.0,30.09,6.21,59.0,15.0
35.6,41.42,320.0,30.33,6.21,59.0,15.0
55.4,64.04,290.0,30.12,6.21,68.0,20.0
51.8,59.74,280.0,30.33,6.21,66.2,19.0
55.4,72.56,210.0,30.24,6.21,64.4,18.000000000000004
57.2,64.26,220.0,29.94,6.21,69.8,21.0
51.8,93.6,220.0,29.85,4.97,53.6,12.0
41.0,54.6,20.0,30.21,6.21,57.2,14.000000000000002
48.2,63.15,230.0,30.15,6.21,60.8,16.0
48.2,46.16,190.0,30.06,6.21,69.8,21.0
53.6,46.98,120.0,29.83,6.21,75.2,24.0
57.2,68.35,160.0,29.62,6.21,68.0,20.0
53.6,56.38,190.0,29.83,6.21,69.8,21.0
60.8,64.69,180.0,29.8,6.21,73.4,23.000000000000004
60.8,82.74,190.0,29.71,6.21,66.2,19.0
55.4,93.69,60.0,29.85,6.21,57.2,14.000000000000002
59.0,72.92,210.0,29.97,6.21,68.0,20.0
55.4,82.37,0.0,30.12,6.21,60.8,16.0
48.2,63.15,60.0,30.33,6.21,60.8,16.0
44.6,55.12,60.0,30.3,6.21,60.8,16.0
50.0,59.5,230.0,30.45,6.21,64.4,18.000000000000004
51.8,63.6,270.0,30.33,6.21,64.4,18.000000000000004
37.4,50.64,20.0,30.65,6.21,55.4,13.0
42.8,54.86,290.0,30.39,6.21,59.0,15.0
51.8,67.75,270.0,30.39,6.21,62.6,17.0
46.4,67.12,300.0,30.15,6.21,57.2,14.000000000000002
41.0,66.48,300.0,29.85,6.21,51.8,10.999999999999998
33.8,65.61,350.0,29.94,6.21,39.63,7.000000000000001
35.6,57.52,40.0,30.09,6.21,45.54,10.0
33.8,57.26,40.0,29.74,6.21,44.53,9.000000000000002
41.0,76.01,290.0,29.41,6.21,42.62,9.000000000000002
41.0,58.27,150.0,29.74,6.21,55.4,13.0
50.0,93.55,180.0,29.65,4.35,51.8,10.999999999999998
39.2,61.99,270.0,30.27,6.21,51.8,10.999999999999998
44.6,62.69,210.0,30.21,6.21,57.2,14.000000000000002
44.6,66.91,180.0,29.85,6.21,55.4,13.0
51.8,72.2,80.0,29.62,6.21,60.8,16.0
53.6,82.25,150.0,29.5,6.21,59.0,15.0
51.8,82.12,160.0,29.35,6.21,57.2,14.000000000000002
46.4,67.12,200.0,29.97,6.21,57.2,14.000000000000002
44.6,62.69,210.0,29.62,6.21,57.2,14.000000000000002
51.8,82.12,200.0,29.38,6.21,57.2,14.000000000000002
44.6,62.69,230.0,29.53,6.21,57.2,14.000000000000002
48.2,71.83,200.0,29.8,6.21,57.2,14.000000000000002
44.6,62.69,240.0,30.21,6.21,57.2,14.000000000000002
46.4,67.12,200.0,30.18,6.21,57.2,14.000000000000002
53.6,87.74,200.0,30.15,6.21,57.2,14.000000000000002
51.8,100.0,130.0,30.21,1.93,51.8,10.999999999999998
42.8,66.7,90.0,30.3,6.21,53.6,12.0
41.0,66.48,70.0,30.33,6.21,51.8,10.999999999999998
39.2,70.88,50.0,30.09,6.21,42.94,9.000000000000002
35.6,80.93,40.0,29.94,6.21,35.2,5.0
35.6,65.83,150.0,29.91,6.21,40.66,8.0
39.2,86.99,70.0,30.03,2.36,40.03,5.999999999999998
44.6,93.4,80.0,29.94,2.05,42.87,8.0
44.6,87.28,50.0,29.8,3.11,45.04,9.000000000000002
39.2,75.84,60.0,29.85,5.59,41.42,8.0
39.2,75.84,10.0,29.91,6.21,43.5,8.0
48.2,93.5,160.0,29.77,3.11,44.63,10.0
53.6,87.74,220.0,29.68,6.21,57.2,14.000000000000002
50.0,76.82,210.0,29.47,6.21,57.2,14.000000000000002
44.6,76.34,230.0,29.74,6.21,51.8,10.999999999999998
53.6,93.65,210.0,29.5,2.17,55.4,13.0
53.6,82.25,230.0,29.47,6.21,59.0,15.0
50.0,81.99,240.0,29.5,6.21,55.4,13.0
39.2,75.84,220.0,30.21,6.21,43.5,8.0
51.8,87.65,180.0,29.94,6.21,55.4,13.0
51.8,87.65,240.0,29.97,6.21,55.4,13.0
53.6,93.65,220.0,29.83,6.21,55.4,13.0
46.4,76.5,240.0,29.59,6.21,53.6,12.0
41.0,66.48,300.0,29.85,6.21,51.8,10.999999999999998
41.0,76.01,280.0,30.36,6.21,44.07,9.000000000000002
41.0,76.01,160.0,30.24,6.21,46.34,9.000000000000002
41.0,87.09,100.0,30.18,4.97,40.71,7.000000000000001
32.0,70.08,90.0,30.03,6.21,33.46,5.0
32.0,75.16,90.0,30.24,6.21,36.92,4.000000000000002
44.6,93.4,210.0,29.59,6.21,41.42,8.0
44.6,87.28,160.0,29.68,6.21,44.53,9.000000000000002
42.8,76.18,240.0,30.06,6.21,45.54,10.0
46.4,81.74,170.0,29.94,6.21,51.8,10.999999999999998
46.4,93.45,250.0,29.62,6.21,45.63,9.000000000000002
42.8,71.26,240.0,29.74,6.21,51.8,10.999999999999998
53.6,93.65,230.0,29.38,6.21,55.4,13.0
44.6,71.45,270.0,30.03,6.21,53.6,12.0
53.6,87.74,270.0,29.97,6.21,57.2,14.000000000000002
41.0,81.34,270.0,30.5,6.21,45.15,8.0
42.8,87.19,180.0,30.53,6.21,43.5,8.0
44.6,81.61,220.0,30.42,6.21,47.77,10.0
41.0,93.3,260.0,30.3,1.86,40.03,5.999999999999998
41.0,71.07,270.0,30.42,6.21,47.77,10.0
48.2,81.87,260.0,30.42,6.21,53.6,12.0
48.2,87.47,290.0,30.56,5.59,51.8,10.999999999999998
46.4,87.37,270.0,30.59,6.21,48.44,10.0
44.6,76.34,300.0,30.53,6.21,51.8,10.999999999999998
33.8,70.28,360.0,30.83,6.21,39.22,5.999999999999998
28.4,56.48,360.0,30.8,6.21,41.03,5.999999999999998
28.4,64.93,280.0,30.77,6.21,34.95,4.000000000000002
33.8,70.28,300.0,30.65,6.21,40.03,5.999999999999998
41.0,71.07,310.0,30.59,6.21,46.72,10.0
46.4,81.74,250.0,30.42,6.21,51.8,10.999999999999998
35.6,57.52,320.0,30.36,6.21,46.29,10.0
32.0,65.38,340.0,30.42,6.21,38.54,5.999999999999998
41.0,87.09,300.0,30.39,3.11,43.09,7.000000000000001
41.0,76.01,320.0,30.45,6.21,46.34,9.000000000000002
44.6,76.34,290.0,30.15,6.21,51.8,10.999999999999998
46.4,76.5,280.0,29.91,6.21,53.6,12.0
37.4,61.76,310.0,30.18,6.21,45.9,10.0
42.8,76.18,260.0,30.06,6.21,44.91,10.0
46.4,87.37,230.0,30.0,4.97,45.9,10.0
39.2,93.24,300.0,29.65,6.21,36.37,5.0
32.0,61.03,170.0,29.97,6.21,38.39,7.000000000000001
37.4,86.89,120.0,29.8,6.21,34.25,5.0
32.0,70.08,60.0,30.06,6.21,37.93,5.0
35.6,75.5,230.0,30.18,4.97,38.54,5.999999999999998
39.2,86.99,170.0,29.77,4.35,36.11,5.999999999999998
32.0,75.16,330.0,29.65,6.21,34.2,4.000000000000002
37.4,86.89,300.0,29.94,6.21,37.93,5.0
48.2,81.87,280.0,29.91,6.21,53.6,12.0
42.8,76.18,230.0,29.65,6.21,44.63,10.0
41.0,81.34,230.0,29.09,6.21,40.02,8.0
26.6,52.45,330.0,29.77,6.21,36.94,5.999999999999998
32.0,65.38,180.0,29.44,6.21,38.54,5.999999999999998
32.0,70.08,290.0,29.38,6.21,37.08,5.0
30.2,65.16,110.0,29.26,6.21,34.7,5.0
33.8,93.08,50.0,29.12,4.97,27.48,2.000000000000001
30.2,65.16,320.0,29.77,6.21,34.25,5.0
28.4,52.72,230.0,30.24,6.21,39.63,7.000000000000001
46.4,93.45,230.0,30.0,2.67,43.66,9.000000000000002
44.6,93.4,190.0,30.24,5.59,42.87,8.0
46.4,81.74,230.0,30.06,6.21,51.8,10.999999999999998
44.6,81.61,210.0,29.62,6.21,44.36,10.0
48.2,87.47,210.0,29.41,4.97,51.8,10.999999999999998
37.4,57.77,250.0,29.62,6.21,51.8,10.999999999999998
37.4,70.68,290.0,29.5,6.21,40.66,8.0
37.4,66.05,330.0,30.3,6.21,45.04,9.000000000000002
41.0,66.48,240.0,30.5,6.21,51.8,10.999999999999998
42.8,66.7,210.0,30.5,6.21,53.6,12.0
39.2,54.34,160.0,30.47,6.21,55.4,13.0
41.0,54.6,210.0,30.3,6.21,57.2,14.000000000000002
50.0,87.56,210.0,30.21,5.59,53.6,12.0
46.4,62.92,220.0,29.94,6.21,59.0,15.0
44.6,81.61,200.0,30.0,6.21,47.21,10.0
37.4,54.07,240.0,30.09,6.21,53.6,12.0
42.8,66.7,230.0,30.12,6.21,53.6,12.0
46.4,62.92,240.0,30.3,6.21,59.0,15.0
46.4,62.92,130.0,30.56,6.21,59.0,15.0
48.2,63.15,150.0,30.5,6.21,60.8,16.0
37.4,41.71,150.0,30.56,6.21,60.8,16.0
35.6,32.14,150.0,30.56,6.21,66.2,19.0
37.4,32.43,140.0,30.45,6.21,68.0,20.0
42.8,42.57,250.0,30.21,6.21,66.2,19.0
48.2,81.87,240.0,29.97,6.21,53.6,12.0
42.8,71.26,270.0,30.12,6.21,51.8,10.999999999999998
46.4,67.12,240.0,29.85,6.21,57.2,14.000000000000002
50.0,87.56,230.0,29.68,3.11,53.6,12.0
37.4,61.76,260.0,29.41,6.21,44.12,10.0
35.6,50.36,230.0,29.65,6.21,53.6,12.0
48.2,81.87,190.0,29.23,6.21,53.6,12.0
35.6,53.81,260.0,29.29,6.21,51.8,10.999999999999998
37.4,57.77,220.0,29.85,6.21,51.8,10.999999999999998
41.0,58.27,280.0,29.85,6.21,55.4,13.0
48.2,87.47,230.0,29.47,6.21,51.8,10.999999999999998
30.2,43.32,290.0,30.3,6.21,51.8,10.999999999999998
39.2,70.88,200.0,30.09,6.21,42.32,9.000000000000002
35.6,50.36,290.0,29.8,6.21,53.6,12.0
37.4,44.47,300.0,29.62,6.21,59.0,15.0
46.4,62.92,260.0,29.77,6.21,59.0,15.0
48.2,81.87,230.0,29.8,6.21,53.6,12.0
32.0,49.81,270.0,29.71,6.21,43.66,10.0
39.2,61.99,290.0,30.15,6.21,51.8,10.999999999999998
44.6,66.91,200.0,30.33,6.21,55.4,13.0
46.4,71.64,230.0,30.47,6.21,55.4,13.0
48.2,71.83,290.0,30.5,6.21,57.2,14.000000000000002
44.6,76.34,190.0,30.42,6.21,51.8,10.999999999999998
39.2,54.34,30.0,30.47,6.21,55.4,13.0
35.6,44.19,280.0,30.39,6.21,57.2,14.000000000000002
32.0,40.84,340.0,30.47,6.21,55.4,13.0
37.4,50.64,310.0,30.5,6.21,55.4,13.0
39.2,54.34,330.0,30.56,6.21,55.4,13.0
41.0,51.18,330.0,30.59,6.21,59.0,15.0
41.0,45.04,330.0,30.33,6.21,62.6,17.0
46.4,51.98,230.0,30.15,5.59,64.4,18.000000000000004
41.0,62.23,80.0,30.27,6.21,53.6,12.0
39.2,44.76,100.0,30.12,6.21,60.8,16.0
39.2,70.88,280.0,29.59,6.21,43.66,9.000000000000002
28.4,43.03,270.0,29.44,6.21,48.44,10.0
37.4,66.05,170.0,29.35,6.21,42.04,9.000000000000002
32.0,38.26,150.0,29.62,6.21,57.2,14.000000000000002
42.8,71.26,50.0,29.68,6.21,51.8,10.999999999999998
48.2,87.47,30.0,29.77,1.8,51.8,10.999999999999998
48.2,76.66,330.0,29.85,3.73,55.4,13.0
48.2,87.47,360.0,29.94,5.59,51.8,10.999999999999998
35.6,47.16,70.0,30.09,6.21,55.4,13.0
32.0,43.61,100.0,30.27,6.21,53.6,12.0
33.8,53.54,70.0,30.33,6.21,47.77,10.0
33.8,53.54,130.0,30.33,6.21,46.72,10.0
26.6,39.95,120.0,30.24,6.21,45.21,10.0
35.6,44.19,110.0,30.09,6.21,57.2,14.000000000000002
46.4,59.01,110.0,29.97,4.97,60.8,16.0
44.6,45.6,80.0,30.09,5.59,66.2,19.0
44.6,40.29,100.0,30.18,6.21,69.8,21.0
42.8,33.29,70.0,30.36,6.21,72.0,23.000000000000004
41.0,29.23,80.0,30.39,6.21,73.79,24.0
39.2,27.26,80.0,30.06,6.21,73.7,24.0
46.4,35.94,90.0,29.65,6.21,74.11,24.0
48.2,46.16,80.0,29.41,6.21,69.8,21.0
51.8,63.6,100.0,29.26,6.21,64.4,18.000000000000004
41.0,48.0,210.0,29.5,6.21,60.8,16.0
42.8,48.28,210.0,29.83,6.21,62.6,17.0
33.8,43.9,270.0,29.83,6.21,55.4,13.0
39.2,50.91,10.0,30.15,6.21,57.2,14.000000000000002
41.0,51.18,150.0,30.3,6.21,59.0,15.0
41.0,42.28,150.0,30.18,6.21,64.4,18.000000000000004
44.6,51.72,220.0,30.06,6.21,62.6,17.0
42.8,51.45,290.0,29.91,6.21,60.8,16.0
46.4,59.01,290.0,29.94,6.21,60.8,16.0
30.2,43.32,20.0,30.09,6.21,51.8,10.999999999999998
32.0,43.61,350.0,30.3,6.21,53.6,12.0
30.2,40.54,290.0,30.18,6.21,53.6,12.0
37.4,41.71,190.0,29.91,6.21,60.8,16.0
50.0,76.82,220.0,29.26,6.21,57.2,14.000000000000002
51.8,82.12,240.0,29.41,6.21,57.2,14.000000000000002
44.6,58.77,170.0,29.8,6.21,59.0,15.0
39.2,44.76,340.0,30.18,6.21,60.8,16.0
35.6,34.22,340.0,30.62,6.21,64.4,18.000000000000004
35.6,36.45,120.0,30.71,6.21,62.6,17.0
41.0,42.28,90.0,30.5,6.21,64.4,18.000000000000004
37.4,32.43,90.0,30.27,6.21,68.0,20.0
39.2,39.43,80.0,30.09,6.21,64.4,18.000000000000004
46.4,62.92,60.0,29.77,6.21,59.0,15.0
48.2,52.25,60.0,29.71,6.21,66.2,19.0
50.0,59.5,60.0,29.83,6.21,64.4,18.000000000000004
46.4,45.88,10.0,29.91,6.21,68.0,20.0
41.0,35.09,310.0,30.06,6.21,69.8,21.0
41.0,35.09,310.0,30.09,6.21,69.8,21.0
44.6,33.57,250.0,29.97,6.21,74.0,24.0
46.4,40.57,310.0,30.03,6.21,70.37,21.999999999999996
44.6,33.57,300.0,30.03,6.21,74.0,24.0
55.4,64.04,260.0,29.94,6.21,68.0,20.0
44.6,48.55,260.0,29.85,6.21,64.4,18.000000000000004
42.8,45.32,300.0,29.91,6.21,64.4,18.000000000000004
44.6,58.77,210.0,30.09,6.21,59.0,15.0
55.4,50.17,250.0,30.18,6.21,75.2,24.0
53.6,59.97,240.0,30.21,6.21,68.0,20.0
51.8,36.79,180.0,30.09,6.21,80.6,26.999999999999996
53.6,41.69,220.0,29.8,6.21,78.8,26.0
44.6,42.85,250.0,29.91,6.21,68.0,20.0
53.6,72.38,100.0,29.65,6.21,62.6,17.0
44.6,48.55,220.0,29.71,6.21,64.4,18.000000000000004
37.4,34.51,180.0,29.85,6.21,66.2,19.0
53.6,63.82,130.0,29.5,6.21,66.2,19.0
44.6,45.6,250.0,29.94,6.21,66.2,19.0
41.0,37.32,230.0,30.12,6.21,68.0,20.0
48.2,76.66,300.0,30.06,6.21,55.4,13.0
50.0,63.38,300.0,29.88,6.21,62.6,17.0
50.0,67.54,360.0,29.8,6.21,60.8,16.0
51.8,82.12,210.0,29.68,6.21,57.2,14.000000000000002
51.8,59.74,210.0,29.83,6.21,66.2,19.0
48.2,52.25,200.0,29.88,6.21,66.2,19.0
53.6,59.97,220.0,30.0,6.21,68.0,20.0
48.2,46.16,220.0,30.03,6.21,69.8,21.0
51.8,59.74,220.0,29.97,6.21,66.2,19.0
57.2,72.74,300.0,29.77,6.21,66.2,19.0
46.4,45.88,240.0,29.91,6.21,68.0,20.0
41.0,35.09,250.0,30.12,6.21,69.8,21.0
48.2,40.85,250.0,30.15,6.21,72.36,23.000000000000004
57.2,53.55,90.0,30.0,6.21,75.2,24.0
64.4,69.14,200.0,30.03,6.21,75.2,24.0
64.4,73.44,50.0,30.06,6.21,73.4,23.000000000000004
59.0,64.48,60.0,30.33,6.21,71.6,21.999999999999996
53.6,49.9,80.0,30.39,6.21,73.4,23.000000000000004
55.4,53.29,90.0,30.24,6.21,73.4,23.000000000000004
57.2,31.72,170.0,29.94,6.21,90.06,33.0
53.6,46.98,250.0,30.03,6.21,75.2,24.0
50.0,46.43,310.0,30.15,6.21,71.6,21.999999999999996
46.4,40.57,10.0,30.27,6.21,70.37,21.999999999999996
44.6,35.66,60.0,30.33,6.21,72.12,23.000000000000004
46.4,31.9,280.0,30.21,6.21,78.8,26.0
51.8,39.02,260.0,30.06,6.21,78.8,26.0
55.4,53.29,20.0,29.91,6.21,73.4,23.000000000000004
55.4,60.21,170.0,30.03,6.21,69.8,21.0
48.2,38.46,90.0,30.15,6.21,75.2,24.0
46.4,33.85,290.0,30.12,6.21,75.99,25.0
57.2,47.52,200.0,30.03,6.21,78.8,26.0
55.4,44.52,250.0,29.88,6.21,78.8,26.0
51.8,41.42,330.0,29.97,6.21,77.0,25.0
53.6,49.9,50.0,30.18,6.21,73.4,23.000000000000004
53.6,53.03,360.0,30.21,6.21,71.6,21.999999999999996
50.0,46.43,30.0,30.18,6.21,71.6,21.999999999999996
46.4,30.07,220.0,30.06,6.21,79.56,26.999999999999996
50.0,38.74,180.0,29.94,6.21,77.0,25.0
53.6,49.9,250.0,29.83,6.21,73.4,23.000000000000004
62.6,88.18,210.0,29.83,6.21,66.2,19.0
55.4,50.17,270.0,29.77,6.21,75.2,24.0
53.6,49.9,230.0,30.15,6.21,73.4,23.000000000000004
64.4,57.84,220.0,30.18,6.21,82.27,26.999999999999996
55.4,29.72,140.0,30.0,6.21,89.53,33.0
55.4,31.45,250.0,29.91,6.21,87.78,32.0
60.8,28.9,150.0,29.8,6.21,99.39,37.0
55.4,47.25,250.0,29.83,6.21,77.0,25.0
62.6,82.86,290.0,29.71,6.21,68.0,20.0
51.8,43.97,280.0,29.71,6.21,75.2,24.0
53.6,44.25,200.0,29.8,6.21,77.0,25.0
57.2,68.35,140.0,29.68,6.21,68.0,20.0
48.2,38.46,270.0,29.91,6.21,75.2,24.0
53.6,44.25,290.0,30.03,6.21,77.0,25.0
55.4,47.25,340.0,30.09,6.21,77.0,25.0
55.4,50.17,180.0,30.09,6.21,75.2,24.0
57.2,44.8,160.0,29.88,6.21,80.81,26.999999999999996
50.0,38.74,260.0,29.8,6.21,77.0,25.0
53.6,46.98,220.0,29.74,6.21,75.2,24.0
53.6,46.98,260.0,29.71,6.21,75.2,24.0
59.0,57.12,220.0,29.83,6.21,75.2,24.0
60.8,60.9,200.0,29.5,6.21,75.2,24.0
55.4,56.63,230.0,29.65,6.21,71.6,21.999999999999996
51.8,49.64,230.0,29.85,6.21,71.6,21.999999999999996
50.0,55.88,330.0,29.94,6.21,66.2,19.0
42.8,35.37,270.0,30.03,6.21,71.6,21.999999999999996
62.6,93.88,220.0,29.77,4.97,64.4,18.000000000000004
48.2,40.85,280.0,29.91,6.21,73.4,23.000000000000004
53.6,63.82,210.0,29.88,6.21,66.2,19.0
53.6,49.9,240.0,29.68,6.21,73.4,23.000000000000004
50.0,46.43,270.0,29.68,6.21,71.6,21.999999999999996
50.0,49.37,260.0,29.97,6.21,69.8,21.0
42.8,37.61,280.0,30.21,6.21,69.8,21.0
51.8,46.71,200.0,30.27,6.21,73.4,23.000000000000004
53.6,46.98,250.0,30.24,6.21,75.2,24.0
57.2,44.8,200.0,30.21,6.21,80.81,26.999999999999996
51.8,30.9,140.0,30.06,6.21,83.87,30.0
51.8,26.05,140.0,30.06,6.21,88.69,33.0
55.4,31.45,160.0,30.03,6.21,87.78,32.0
55.4,29.72,150.0,29.91,6.21,89.53,33.0
51.8,41.42,220.0,29.91,6.21,77.0,25.0
48.2,40.85,250.0,30.12,6.21,73.4,23.000000000000004
53.6,46.98,210.0,30.12,6.21,75.2,24.0
51.8,46.71,210.0,29.83,6.21,73.4,23.000000000000004
42.8,40.0,290.0,30.06,6.21,68.0,20.0
44.6,37.89,260.0,30.24,6.21,71.6,21.999999999999996
51.8,52.77,260.0,30.21,6.21,69.8,21.0
50.0,52.51,290.0,29.97,6.21,68.0,20.0
35.6,34.22,300.0,30.3,6.21,64.4,18.000000000000004
53.6,67.95,260.0,30.12,6.21,64.4,18.000000000000004
46.4,51.98,350.0,30.24,6.21,64.4,18.000000000000004
39.2,39.43,350.0,30.21,6.21,64.4,18.000000000000004
51.8,76.98,180.0,29.88,6.21,59.0,15.0
48.2,46.16,260.0,30.12,6.21,69.8,21.0
59.0,68.55,240.0,30.09,6.21,69.8,21.0
57.2,53.55,240.0,30.33,6.21,75.2,24.0
39.2,30.77,70.0,30.53,6.21,71.6,21.999999999999996
39.2,28.96,70.0,30.42,6.21,73.4,23.000000000000004
55.4,44.52,300.0,30.21,6.21,78.8,26.0
59.0,72.92,280.0,30.18,6.21,68.0,20.0
41.0,37.32,360.0,30.27,6.21,68.0,20.0
39.2,34.8,100.0,30.39,6.21,68.0,20.0
46.4,43.13,100.0,30.42,6.21,69.8,21.0
44.6,37.89,100.0,30.27,6.21,71.6,21.999999999999996
46.4,31.9,120.0,29.83,6.21,78.8,26.0
62.6,68.94,170.0,29.59,6.21,73.4,23.000000000000004
53.6,59.97,210.0,29.85,6.21,68.0,20.0
60.8,77.75,230.0,29.5,6.21,68.0,20.0
59.0,68.55,240.0,29.53,6.21,69.8,21.0
53.6,59.97,230.0,29.62,6.21,68.0,20.0
55.4,72.56,220.0,29.62,6.21,64.4,18.000000000000004
51.8,59.74,240.0,29.8,6.21,66.2,19.0
59.0,77.6,230.0,29.35,6.21,66.2,19.0
55.4,77.29,230.0,29.88,6.21,62.6,17.0
59.0,72.92,220.0,29.44,6.21,68.0,20.0
41.0,54.6,310.0,30.12,6.21,57.2,14.000000000000002
46.4,67.12,170.0,29.97,6.21,57.2,14.000000000000002
53.6,82.25,250.0,29.68,6.21,59.0,15.0
50.0,67.54,120.0,29.97,6.21,60.8,16.0
50.0,63.38,290.0,29.83,6.21,62.6,17.0
51.8,72.2,220.0,29.97,6.21,60.8,16.0
50.0,63.38,230.0,29.68,6.21,62.6,17.0
46.4,62.92,260.0,29.65,6.21,59.0,15.0
46.4,55.37,240.0,29.88,6.21,62.6,17.0
57.2,82.5,230.0,29.71,6.21,62.6,17.0
53.6,93.65,190.0,29.8,6.21,55.4,13.0
59.0,88.0,180.0,29.53,6.21,62.6,17.0
59.0,93.79,140.0,29.5,3.11,60.8,16.0
53.6,72.38,230.0,29.65,6.21,62.6,17.0
59.0,93.79,210.0,29.53,1.86,60.8,16.0
53.6,82.25,190.0,29.68,6.21,59.0,15.0
48.2,67.33,230.0,29.53,6.21,59.0,15.0
44.6,58.77,240.0,29.53,6.21,59.0,15.0
46.4,76.5,10.0,29.85,6.21,53.6,12.0
50.0,81.99,360.0,30.09,6.21,55.4,13.0
41.0,48.0,260.0,30.21,6.21,60.8,16.0
51.8,76.98,80.0,29.83,6.21,59.0,15.0
53.6,93.65,40.0,29.68,3.11,55.4,13.0
57.2,82.5,220.0,29.8,6.21,62.6,17.0
55.4,77.29,220.0,29.77,6.21,62.6,17.0
41.0,66.48,310.0,30.24,6.21,51.8,10.999999999999998
42.8,76.18,70.0,30.27,6.21,48.44,10.0
42.8,71.26,80.0,30.27,6.21,51.8,10.999999999999998
39.2,58.02,110.0,30.27,6.21,53.6,12.0
44.6,71.45,110.0,30.09,6.21,53.6,12.0
59.0,93.79,220.0,29.41,6.21,60.8,16.0
55.4,93.69,220.0,29.15,6.21,57.2,14.000000000000002
46.4,76.5,250.0,29.0,2.73,53.6,12.0
50.0,87.56,170.0,29.03,6.21,53.6,12.0
51.8,87.65,360.0,29.47,6.21,55.4,13.0
41.0,76.01,200.0,29.71,5.59,46.34,9.000000000000002
41.0,66.48,250.0,29.32,6.21,51.8,10.999999999999998
